volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,eruption_number,eruption_category,start_year,start_month,start_day,evidence_method_dating
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16449,Confirmed Eruption,1963,12.0,17.0,Historical Observations
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16448,Confirmed Eruption,1962,4.0,16.0,Historical Observations
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16447,Confirmed Eruption,1961,5.0,19.0,Historical Observations
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16446,Confirmed Eruption,1958,2.0,19.0,Historical Observations
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16445,Confirmed Eruption,1951,7.0,2.0,Historical Observations
266100,Lokon-Empung,Stratovolcano(es),2015,Indonesia,Indonesia,Sulawesi,1.358,124.792,1580,Subduction zone / Continental crust (>25 km),Eruption Observed,12183,75684,942160,1583346,16444,Confirmed Eruption,1893,3.0,29.0,Historical Observations
252130,Lolobau,Caldera,1912,Papua New Guinea,Melanesia and Australia,New Britain,-4.92,151.158,858,Subduction zone / Continental crust (>25 km),Eruption Observed,7243,7243,9659,62340,15083,Confirmed Eruption,1911,0.0,0.0,Historical Observations
252130,Lolobau,Caldera,1912,Papua New Guinea,Melanesia and Australia,New Britain,-4.92,151.158,858,Subduction zone / Continental crust (>25 km),Eruption Observed,7243,7243,9659,62340,15081,Confirmed Eruption,1904,8.0,9.0,Historical Observations
251050,Long Island,Complex,1993,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358,147.12,1280,Subduction zone / Continental crust (>25 km),Eruption Observed,172,2023,4017,78803,14965,Confirmed Eruption,1993,11.0,3.0,Historical Observations
251050,Long Island,Complex,1993,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358,147.12,1280,Subduction zone / Continental crust (>25 km),Eruption Observed,172,2023,4017,78803,14963,Confirmed Eruption,1973,4.0,16.0,Historical Observations
251050,Long Island,Complex,1993,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358,147.12,1280,Subduction zone / Continental crust (>25 km),Eruption Observed,172,2023,4017,78803,14962,Confirmed Eruption,1968,3.0,16.0,Historical Observations
251050,Long Island,Complex,1993,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358,147.12,1280,Subduction zone / Continental crust (>25 km),Eruption Observed,172,2023,4017,78803,14960,Confirmed Eruption,1955,6.0,5.0,Historical Observations
251050,Long Island,Complex,1993,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358,147.12,1280,Subduction zone / Continental crust (>25 km),Eruption Observed,172,2023,4017,78803,14959,Confirmed Eruption,1953,5.0,8.0,Historical Observations
357100,Lonquimay,Stratovolcano,1990,Chile,South America,Central Chile and Argentina,-38.379,-71.586,2832,Subduction zone / Continental crust (>25 km),Eruption Observed,96,540,13635,504320,12016,Confirmed Eruption,1988,12.0,25.0,Historical Observations
357100,Lonquimay,Stratovolcano,1990,Chile,South America,Central Chile and Argentina,-38.379,-71.586,2832,Subduction zone / Continental crust (>25 km),Eruption Observed,96,540,13635,504320,12013,Confirmed Eruption,1887,6.0,2.0,Historical Observations
300140,Maly Semyachik,Caldera,1952,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.135,159.674,1527,Subduction zone / Continental crust (>25 km),Eruption Observed,98,98,497,10182,17639,Confirmed Eruption,1945,9.0,0.0,Historical Observations
300140,Maly Semyachik,Caldera,1952,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.135,159.674,1527,Subduction zone / Continental crust (>25 km),Eruption Observed,98,98,497,10182,17638,Confirmed Eruption,1852,4.0,15.0,Historical Observations
